client_id,Vehicles_Passed,Time_Of_Day,Day_Of_Week,Traffic_Level
City_2,1854,21,Mon,Low
City_2,631,20,Sat,Low
City_2,1428,2,Fri,Low
City_2,100,6,Fri,Medium
City_2,997,16,Fri,Low
City_2,999,8,Fri,Medium
City_2,1711,11,Tue,Medium
City_2,459,18,Fri,Medium
City_2,433,4,Wed,High
City_2,1597,9,Mon,Low
City_2,884,0,Thu,Low
City_2,978,16,Wed,High
City_2,1059,3,Tue,Low
City_2,1196,15,Sat,Medium
City_2,1369,2,Sun,Medium
City_2,1857,12,Mon,Medium
City_2,534,20,Sat,Low
City_2,456,10,Mon,Medium
City_2,1819,16,Mon,Low
City_2,1659,0,Sun,Low
City_2,1542,5,Fri,Low
City_2,1037,2,Sun,Low
City_2,1804,9,Fri,Low
City_2,1947,22,Thu,Medium
City_2,440,20,Mon,Low
City_2,1083,7,Tue,Medium
City_2,1567,9,Tue,High
City_2,982,16,Sun,Medium
City_2,191,15,Thu,Low
City_2,1950,23,Thu,Medium
City_2,260,1,Fri,Low
City_2,255,14,Mon,Medium
City_2,661,2,Thu,High
City_2,1826,3,Fri,High
City_2,1939,21,Tue,Medium
City_2,1626,16,Mon,Medium
City_2,1240,21,Tue,High
City_2,1568,19,Thu,High
City_2,864,14,Mon,Medium
City_2,1175,8,Wed,Low
City_2,1547,22,Sun,Medium
City_2,1416,6,Sat,Low
City_2,962,21,Sat,Medium
City_2,1012,18,Sun,Medium
City_2,1415,14,Sun,Medium
City_2,1307,7,Mon,Low
City_2,1025,1,Tue,High
City_2,846,5,Wed,Medium
City_2,360,14,Sat,Low
City_2,367,11,Mon,Low
City_2,505,16,Tue,Medium
City_2,1045,2,Sat,High
City_2,1804,5,Thu,Medium
City_2,986,9,Wed,Medium
City_2,604,4,Tue,Medium
City_2,585,1,Tue,Medium
City_2,1436,22,Sun,Medium
City_2,714,4,Mon,Low
City_2,498,2,Sun,High
City_2,1557,2,Sun,Low
City_2,700,21,Tue,Medium
City_2,1071,4,Mon,Low
City_2,1660,2,Fri,Medium
City_2,829,9,Wed,Medium
City_2,1320,23,Wed,Low
City_2,1679,8,Tue,Low
City_2,1031,13,Sat,Medium
City_2,354,16,Sun,High
City_2,736,5,Fri,High
City_2,1590,13,Thu,Medium
City_2,1918,1,Sat,Medium
City_2,1359,15,Mon,Medium
City_2,618,14,Sat,Medium
City_2,1061,18,Mon,Medium
City_2,1370,3,Wed,Medium
City_2,1560,21,Wed,Low
City_2,1092,16,Thu,Medium
City_2,1985,15,Mon,Medium
City_2,799,17,Sun,Medium
City_2,1107,19,Mon,High
City_2,1159,12,Sat,Medium
City_2,555,12,Sat,Medium
City_2,1345,0,Mon,Medium
City_2,1476,6,Mon,High
City_2,1074,8,Mon,High
City_2,1399,11,Thu,Medium
City_2,1677,3,Wed,Medium
City_2,1857,12,Sat,Low
City_2,1506,10,Tue,Medium
City_2,380,3,Thu,Medium
City_2,1551,7,Thu,Medium
City_2,1464,2,Thu,Medium
City_2,764,13,Mon,Low
City_2,736,14,Sun,Low
City_2,1288,8,Thu,Medium
City_2,440,12,Fri,Medium
City_2,520,8,Fri,Medium
City_2,1127,8,Thu,Low
City_2,1201,18,Fri,Medium
City_2,1156,21,Mon,Medium
City_2,1319,6,Thu,Medium
City_2,343,8,Tue,Low
City_2,1202,20,Sat,High
City_2,370,5,Mon,High
City_2,229,5,Tue,Low
City_2,951,16,Mon,Medium
City_2,1750,4,Mon,Medium
City_2,418,0,Mon,High
City_2,242,4,Mon,Medium
City_2,1178,22,Wed,Medium
City_2,1308,0,Fri,Medium
City_2,1199,7,Tue,High
City_2,247,11,Sun,High
City_2,1903,21,Mon,High
City_2,728,11,Sat,Low
City_2,1824,12,Fri,Medium
City_2,863,0,Sat,Medium
City_2,1979,4,Tue,High
City_2,774,16,Wed,Low
City_2,1015,0,Sat,Medium
City_2,1862,9,Sat,High
City_2,1764,3,Wed,Medium
City_2,1427,18,Sun,Medium
City_2,1529,17,Tue,Medium
City_2,1016,0,Wed,Medium
City_2,418,1,Mon,Low
City_2,1016,1,Tue,Medium
City_2,250,16,Sun,Medium
City_2,1039,19,Sun,Medium
City_2,1824,4,Thu,Medium
City_2,1727,1,Thu,Low
City_2,229,9,Fri,Low
City_2,898,18,Sun,High
City_2,1375,16,Thu,Low
City_2,1708,5,Wed,Low
City_2,117,22,Sat,Medium
City_2,518,17,Thu,Medium
City_2,950,8,Sat,Low
City_2,1615,5,Fri,Medium
City_2,1608,12,Thu,Medium
City_2,193,20,Thu,Low
City_2,1395,3,Mon,High
City_2,1935,2,Wed,Medium
City_2,1413,12,Fri,Medium
City_2,1167,17,Sat,High
City_2,458,5,Sat,Medium
City_2,200,19,Fri,Medium
City_2,982,9,Fri,Medium
City_2,1839,20,Wed,Medium
City_2,1873,20,Thu,High
City_2,209,14,Sun,Low
City_2,841,10,Thu,Low
City_2,1039,10,Wed,Low
City_2,1359,8,Wed,Medium
City_2,1024,20,Wed,Low
City_2,1581,22,Sun,High
City_2,887,14,Fri,Low
City_2,303,17,Thu,Low
City_2,1740,8,Thu,Low
City_2,866,6,Wed,Medium
City_2,347,23,Tue,Low
City_2,755,3,Mon,High
City_2,328,12,Wed,Low
City_2,1795,16,Wed,Medium
City_2,1205,16,Mon,Medium
City_2,1160,15,Sun,High
City_2,1187,14,Sun,High
City_2,1844,18,Tue,Low
City_2,1370,2,Sun,Low
City_2,1134,16,Sun,Medium
City_2,1696,10,Sun,Medium
City_2,1586,8,Fri,Low
City_2,128,4,Sun,Medium
City_2,1045,19,Mon,Medium
City_2,256,15,Thu,Low
City_2,1841,17,Sat,Medium
City_2,1772,23,Mon,High
City_2,937,16,Sat,Medium
City_2,1572,9,Tue,Medium
City_2,1905,23,Fri,High
City_2,1341,17,Thu,High
City_2,1445,6,Sun,High
City_2,982,21,Thu,Medium
City_2,532,17,Mon,Low
City_2,1054,22,Fri,High
City_2,1107,9,Fri,Low
City_2,481,13,Mon,Low
City_2,422,7,Thu,High
City_2,977,6,Sun,Medium
City_2,804,4,Thu,Medium
City_2,1434,12,Fri,Medium
City_2,564,2,Sun,High
City_2,502,6,Thu,Low
City_2,1721,11,Tue,Medium
City_2,1752,11,Sun,Medium
City_2,1953,4,Mon,Medium
City_2,1189,20,Wed,Medium
City_2,1558,3,Thu,Medium
City_2,522,3,Wed,Medium
City_2,1254,4,Thu,Low
City_2,252,20,Tue,Low
City_2,979,9,Mon,High
City_2,1748,23,Sun,Low
City_2,1629,5,Sun,Medium
City_2,1542,13,Sat,Medium
City_2,1481,19,Mon,Low
City_2,1679,3,Tue,High
City_2,670,16,Sat,High
City_2,1570,14,Mon,Medium
City_2,995,1,Fri,Medium
City_2,218,1,Fri,Medium
City_2,623,7,Thu,Low
City_2,549,0,Mon,Low
City_2,1959,8,Wed,Medium
City_2,542,6,Thu,Medium
City_2,256,9,Thu,Medium
City_2,808,12,Sat,Medium
City_2,500,14,Sun,Low
City_2,1112,1,Tue,Low
City_2,1466,6,Fri,Low
City_2,1782,8,Thu,High
City_2,869,16,Wed,High
City_2,303,2,Fri,Medium
City_2,1686,9,Mon,High
City_2,154,3,Wed,Medium
City_2,353,11,Mon,Low
City_2,1092,10,Fri,High
City_2,324,20,Sun,High
City_2,1171,0,Sat,Low
City_2,1682,3,Sun,High
City_2,1715,12,Wed,Medium
City_2,439,3,Thu,Medium
City_2,755,10,Sun,Medium
City_2,1530,10,Wed,Medium
City_2,456,12,Tue,Medium
City_2,1327,7,Thu,High
City_2,773,2,Tue,High
City_2,573,21,Thu,High
City_2,788,1,Sat,Medium
City_2,1252,4,Sun,Medium
City_2,1662,8,Thu,Low
City_2,562,3,Wed,Medium
City_2,1274,21,Sat,Medium
City_2,1398,5,Wed,Medium
City_2,614,1,Tue,Low
City_2,1997,14,Wed,Medium
City_2,1891,17,Wed,High
City_2,1142,6,Sun,Low
City_2,393,4,Sat,Low
City_2,551,23,Fri,Medium
City_2,184,0,Thu,High
City_2,326,20,Wed,Low
City_2,1037,2,Sun,Medium
City_2,1738,8,Thu,Low
City_2,921,9,Wed,Low
City_2,653,4,Fri,Low
City_2,120,2,Sat,Medium
City_2,1780,9,Mon,Medium
City_2,717,11,Tue,Medium
City_2,1336,22,Mon,Medium
City_2,279,14,Sat,Medium
City_2,862,20,Mon,Medium
City_2,1651,15,Fri,High
City_2,1676,11,Fri,Low
City_2,112,10,Sun,Medium
City_2,1292,2,Sun,Medium
City_2,820,14,Mon,Medium
City_2,1055,12,Sat,Medium
City_2,876,18,Thu,Low
City_2,1251,4,Thu,Medium
City_2,151,18,Sun,High
City_2,1940,8,Sun,Medium
City_2,1789,4,Fri,Low
City_2,579,14,Sat,Medium
City_2,737,11,Sat,Medium
City_2,789,23,Sun,Medium
City_2,662,22,Sat,Medium
City_2,1832,14,Fri,Medium
City_2,967,0,Mon,Medium
City_2,1636,15,Fri,High
City_2,1018,17,Mon,Medium
City_2,940,13,Fri,Low
City_2,151,19,Sun,Medium
City_2,368,16,Wed,Medium
City_2,1816,4,Mon,Medium
City_2,104,4,Sun,Medium
City_2,1696,22,Mon,Medium
City_2,162,11,Sun,High
City_2,880,10,Sat,Medium
City_2,1186,8,Mon,Medium
City_2,1556,19,Sun,Low
City_2,1776,10,Fri,Medium
City_2,1424,11,Sat,Medium
City_2,1292,13,Mon,High
City_2,1983,11,Fri,Medium
City_2,518,5,Wed,Medium
City_2,483,20,Wed,High
City_2,1463,1,Thu,High
City_2,688,19,Thu,Low
City_2,1956,10,Tue,Medium
City_2,1462,11,Wed,Medium
City_2,1653,16,Fri,High
City_2,1073,18,Sat,Medium
City_2,1705,11,Thu,Medium
City_2,738,6,Wed,Low
City_2,1203,15,Mon,Medium
City_2,1260,4,Thu,Low
City_2,376,0,Sun,Low
City_2,856,12,Sat,Medium
City_2,1454,17,Sun,Low
City_2,324,11,Wed,Medium
City_2,1671,5,Fri,Medium
City_2,855,22,Fri,High
City_2,1801,18,Mon,Low
City_2,1456,9,Mon,Medium
City_2,1112,23,Thu,Medium
City_2,478,17,Tue,Medium
City_2,832,13,Fri,Medium
City_2,190,21,Thu,Low
City_2,1318,21,Tue,Medium
City_2,691,8,Fri,Low
City_2,1556,20,Mon,Medium
City_2,273,21,Tue,Medium
City_2,1109,13,Tue,Medium
City_2,1525,12,Wed,Low
City_2,1978,21,Sun,Medium
City_2,1994,21,Mon,Low
City_2,1299,20,Fri,Low
City_2,1457,10,Fri,Low
City_2,737,18,Fri,Low
City_2,438,14,Thu,Medium
City_2,1180,10,Sat,High
City_2,936,23,Sat,Medium
City_2,938,0,Wed,Medium
City_2,1249,16,Sun,Low
City_2,147,11,Wed,Medium
City_2,1974,0,Fri,Low
City_2,237,2,Fri,Medium
City_2,1705,2,Mon,Medium
City_2,870,4,Fri,Low
City_2,968,18,Fri,Medium
City_2,535,1,Mon,Low
City_2,580,20,Tue,High
City_2,271,17,Wed,Low
City_2,1792,18,Mon,Low
City_2,1238,12,Wed,Low
City_2,383,8,Fri,Medium
City_2,320,8,Fri,Medium
City_2,1417,22,Sat,Medium
City_2,1805,9,Tue,Low
City_2,1986,11,Sun,High
City_2,524,16,Tue,Medium
City_2,831,5,Tue,Medium
City_2,1624,0,Mon,High
City_2,1083,5,Sun,Low
City_2,672,15,Tue,Medium
City_2,247,22,Thu,Medium
City_2,1670,14,Sat,Medium
City_2,877,10,Wed,High
City_2,794,22,Mon,Medium
City_2,1076,22,Sun,Medium
City_2,983,5,Fri,Low
City_2,1368,20,Sun,Medium
City_2,445,14,Sun,Medium
City_2,1271,20,Tue,Medium
City_2,150,3,Thu,Medium
City_2,550,18,Sun,Low
City_2,977,6,Fri,Medium
City_2,738,7,Tue,High
City_2,1597,13,Sat,Medium
City_2,599,21,Sun,Low
City_2,1873,11,Tue,Medium
City_2,418,6,Fri,High
City_2,1792,10,Thu,Low
City_2,271,17,Sun,Low
City_2,1057,12,Fri,Medium
City_2,364,22,Thu,High
City_2,501,23,Tue,Medium
City_2,1504,16,Wed,Medium
City_2,1102,15,Sat,Medium
City_2,254,14,Thu,Medium
City_2,421,18,Mon,Medium
City_2,611,22,Mon,Medium
City_2,1841,16,Sat,Medium
City_2,1128,19,Sat,High
City_2,1027,17,Fri,Medium
City_2,594,23,Thu,Medium
City_2,1376,21,Wed,Medium
City_2,1889,6,Sun,High
City_2,1410,16,Fri,High
City_2,343,11,Fri,Medium
City_2,466,17,Mon,Medium
City_2,1865,2,Tue,High
City_2,872,19,Thu,Medium
City_2,1480,5,Thu,High
City_2,1478,16,Fri,High
City_2,1016,5,Thu,Medium
City_2,1543,12,Wed,High
City_2,1846,22,Sun,Medium
City_2,1951,2,Tue,High
City_2,1458,6,Wed,Medium
City_2,590,15,Fri,Medium
City_2,1423,20,Fri,Medium
City_2,1841,23,Tue,Medium
City_2,430,21,Thu,High
City_2,1693,14,Sat,Medium
City_2,1746,2,Sun,Medium
City_2,1188,9,Wed,High
City_2,125,7,Thu,Medium
City_2,1284,7,Thu,Medium
City_2,468,14,Thu,Medium
City_2,1136,1,Thu,Low
City_2,1263,18,Tue,Medium
City_2,1160,10,Mon,Medium
City_2,1556,14,Sat,Low
City_2,915,3,Wed,Medium
City_2,1628,7,Sat,Low
City_2,1314,2,Fri,Low
City_2,559,0,Sun,Low
City_2,717,2,Mon,Medium
City_2,695,10,Sun,High
City_2,478,15,Sun,Medium
City_2,864,16,Wed,Medium
City_2,1328,4,Mon,Medium
City_2,274,0,Fri,High
City_2,322,12,Tue,High
City_2,1018,0,Tue,High
City_2,1177,7,Thu,Medium
City_2,803,18,Tue,Low
City_2,1875,20,Tue,Medium
City_2,1847,2,Thu,Low
City_2,440,3,Sat,Medium
City_2,1947,5,Wed,Medium
City_2,446,1,Wed,Medium
City_2,1802,21,Fri,Medium
City_2,1014,18,Thu,Low
City_2,1009,16,Thu,Medium
City_2,312,4,Sun,Medium
City_2,778,17,Wed,High
City_2,1429,12,Sat,Medium
City_2,1636,10,Sun,Low
City_2,1186,15,Fri,High
City_2,442,15,Wed,Medium
City_2,332,0,Mon,Medium
City_2,1449,7,Sun,Medium
City_2,1985,17,Thu,Low
City_2,679,21,Sun,Medium
City_2,1083,21,Sun,Medium
City_2,1364,14,Tue,Low
City_2,153,16,Thu,Low
City_2,576,21,Wed,Medium
City_2,1152,22,Tue,Low
City_2,629,5,Fri,Low
City_2,1296,22,Sat,Medium
City_2,1562,10,Wed,Medium
City_2,1831,12,Fri,Low
City_2,768,7,Sun,Low
City_2,1517,12,Fri,High
City_2,1481,1,Mon,Medium
City_2,1442,4,Mon,Low
City_2,1599,21,Fri,High
City_2,922,19,Fri,High
City_2,335,6,Sun,Medium
City_2,756,4,Sun,Low
City_2,1795,22,Wed,High
City_2,1845,16,Mon,High
City_2,1825,10,Sat,Low
City_2,1893,20,Thu,Medium
City_2,1339,13,Fri,Low
City_2,1699,5,Tue,High
City_2,370,3,Tue,Medium
City_2,1878,8,Fri,High
City_2,743,21,Sat,Low
City_2,873,7,Thu,High
City_2,1812,0,Sat,Medium
City_2,116,16,Thu,High
City_2,1705,6,Sun,High
City_2,660,20,Thu,Low
City_2,131,10,Thu,High
City_2,508,12,Mon,High
City_2,1696,16,Fri,Medium
City_2,1075,11,Sun,Medium
City_2,762,6,Wed,Medium
City_2,816,10,Fri,Medium
City_2,865,16,Wed,High
City_2,1919,9,Fri,Medium
City_2,1955,0,Mon,High
City_2,572,0,Sun,Low
City_2,574,3,Mon,Medium
City_2,1651,15,Fri,Low
City_2,440,8,Sun,Low
City_2,1816,3,Tue,Low
City_2,1772,18,Mon,Medium
City_2,982,21,Sun,Low
City_2,523,21,Tue,Medium
City_2,729,4,Thu,Low
City_2,915,17,Fri,Low
City_2,1197,20,Fri,Low
City_2,635,22,Sun,Low
City_2,357,5,Fri,Medium
City_2,300,11,Tue,Medium
City_2,1727,22,Wed,Medium
City_2,1305,2,Wed,Medium
City_2,289,12,Thu,Medium
City_2,1118,1,Fri,Medium
City_2,812,0,Fri,Medium
City_2,977,15,Mon,High
City_2,1929,2,Thu,High
City_2,116,13,Sat,Medium
City_2,1427,10,Fri,Medium
City_2,730,20,Sat,Low
City_2,941,7,Sun,Medium
City_2,353,23,Wed,Medium
City_2,219,14,Sat,Medium
City_2,1672,18,Mon,Medium
City_2,1540,0,Sun,Low
City_2,156,5,Thu,Medium
City_2,1810,12,Thu,Low
City_2,421,20,Tue,Low
City_2,1165,10,Sat,Medium
City_2,713,8,Thu,Low
City_2,328,5,Thu,Medium
City_2,1951,12,Sun,Medium
City_2,1037,3,Mon,Medium
City_2,495,14,Fri,Medium
City_2,637,9,Thu,Medium
City_2,1099,20,Fri,High
City_2,1717,2,Sun,Medium
City_2,498,12,Thu,Low
City_2,571,23,Thu,Medium
City_2,901,8,Wed,High
City_2,1112,10,Tue,Low
City_2,224,14,Mon,Low
City_2,810,11,Wed,Low
City_2,1760,15,Sat,Low
City_2,1020,18,Tue,Low
City_2,414,15,Sat,Medium
City_2,1733,5,Fri,Medium
City_2,833,11,Tue,Medium
City_2,412,11,Mon,Low
City_2,802,5,Fri,High
City_2,856,8,Fri,Medium
City_2,1579,22,Thu,High
City_2,682,5,Fri,Low
City_2,1586,2,Tue,Low
City_2,1350,10,Tue,Medium
City_2,1136,1,Thu,Medium
City_2,104,15,Tue,High
City_2,1047,12,Fri,High
City_2,472,0,Sat,Low
City_2,1430,14,Tue,Medium
City_2,687,13,Wed,Medium
City_2,1363,12,Thu,High
City_2,1765,12,Wed,High
City_2,1541,18,Mon,Medium
City_2,1284,12,Tue,High
City_2,668,15,Wed,Medium
City_2,113,5,Wed,Low
City_2,1895,8,Mon,High
City_2,1778,8,Fri,Low
City_2,1943,17,Mon,Medium
City_2,198,21,Mon,Low
City_2,1216,20,Thu,Medium
City_2,1642,22,Wed,Low
City_2,292,8,Mon,Low
City_2,1423,5,Fri,Medium
City_2,984,18,Tue,High
City_2,321,17,Tue,Medium
City_2,754,18,Tue,Medium
City_2,1806,11,Thu,Medium
City_2,1798,8,Tue,Medium
City_2,565,12,Fri,High
City_2,641,15,Wed,Low
City_2,941,11,Sat,Low
City_2,123,8,Wed,Medium
City_2,1753,0,Fri,High
City_2,265,11,Mon,Medium
City_2,1032,10,Thu,High
City_2,175,2,Sun,Low
City_2,665,1,Tue,High
City_2,1263,7,Tue,Medium
City_2,947,14,Sat,Low
City_2,1767,10,Fri,Medium
City_2,1982,4,Sat,Medium
City_2,1684,15,Sun,Low
City_2,471,14,Wed,Low
City_2,1200,15,Sun,Medium
City_2,1619,8,Fri,Low
City_2,506,12,Fri,Low
City_2,591,8,Sat,Medium
City_2,837,2,Fri,Medium
City_2,1213,17,Fri,Low
City_2,453,14,Wed,Low
City_2,1431,22,Fri,High
City_2,623,18,Sun,Medium
City_2,1872,4,Thu,High
City_2,1130,22,Thu,High
City_2,311,10,Tue,Low
City_2,1741,22,Thu,Medium
City_2,1335,10,Tue,Medium
City_2,276,14,Sat,Medium
City_2,285,22,Thu,Medium
City_2,345,15,Mon,Medium
City_2,384,19,Thu,Low
City_2,1000,19,Mon,High
City_2,535,5,Thu,Low
City_2,976,21,Thu,Medium
City_2,829,2,Sat,Medium
City_2,204,14,Sun,Low
City_2,750,4,Sun,Medium
City_2,1374,6,Fri,Medium
City_2,419,11,Thu,Medium
City_2,1774,20,Sat,High
City_2,862,14,Mon,Medium
City_2,550,10,Tue,Medium
City_2,332,6,Wed,Low
City_2,648,8,Mon,High
City_2,621,7,Tue,Medium
City_2,652,3,Tue,Low
City_2,532,2,Fri,High
City_2,381,21,Wed,Low
City_2,508,17,Mon,High
City_2,1824,13,Wed,Low
City_2,430,10,Thu,Medium
City_2,1500,23,Sat,Low
City_2,1563,20,Sat,Low
City_2,1040,4,Wed,Medium
City_2,733,17,Thu,Low
City_2,1144,15,Mon,Low
City_2,1826,14,Tue,Low
City_2,1215,0,Sat,Medium
City_2,1033,0,Wed,Medium
City_2,207,12,Thu,Medium
City_2,966,18,Sun,Medium
City_2,1967,11,Tue,Medium
City_2,1567,4,Thu,Medium
City_2,142,8,Sat,Low
City_2,283,20,Mon,High
City_2,632,6,Sun,Low
City_2,1053,4,Wed,High
City_2,1560,12,Wed,Medium
City_2,753,8,Tue,Low
City_2,909,18,Wed,High
City_2,758,23,Sat,Low
City_2,1938,13,Wed,Medium
City_2,853,15,Sat,Medium
City_2,1396,16,Thu,Low
City_2,964,6,Mon,Medium
City_2,964,16,Thu,Medium
City_2,1499,15,Sun,Low
City_2,1366,11,Wed,Low
City_2,273,19,Sun,Medium
City_2,1789,22,Thu,Low
City_2,1204,4,Wed,High
City_2,1010,18,Sun,Medium
City_2,769,15,Tue,Medium
City_2,151,10,Tue,Medium
City_2,1382,3,Wed,Medium
City_2,1461,18,Thu,Low
City_2,1545,2,Mon,Medium
City_2,262,3,Sat,Low
City_2,764,7,Fri,High
City_2,1710,0,Sat,Medium
City_2,1495,8,Thu,Medium
City_2,1672,9,Wed,Medium
City_2,759,5,Mon,High
City_2,1919,6,Wed,Low
City_2,1644,0,Thu,Medium
City_2,308,20,Tue,High
City_2,590,18,Sun,Low
City_2,1552,21,Tue,Medium
City_2,320,18,Sun,Medium
City_2,1262,22,Mon,Medium
City_2,447,12,Fri,Medium
City_2,607,5,Tue,Medium
City_2,1669,2,Sat,Low
City_2,291,23,Fri,Low
City_2,1193,0,Mon,Medium
City_2,1178,10,Fri,Low
City_2,1983,20,Thu,Medium
City_2,1148,16,Fri,Low
City_2,1486,1,Sat,Low
City_2,566,0,Sun,Low
City_2,867,18,Mon,Medium
City_2,1624,16,Tue,Medium
City_2,1021,2,Wed,High
City_2,1915,14,Fri,High
City_2,1213,19,Sat,Low
City_2,1007,0,Sat,High
City_2,179,16,Tue,High
City_2,1631,7,Sun,Medium
City_2,1197,17,Tue,Medium
City_2,487,0,Wed,Medium
City_2,573,7,Tue,Medium
City_2,1265,8,Tue,Medium
City_2,548,13,Tue,Low
City_2,1663,18,Mon,High
City_2,368,17,Tue,High
City_2,625,15,Tue,Low
City_2,1790,2,Wed,High
City_2,1584,8,Wed,High
City_2,1182,9,Sun,Low
City_2,414,21,Fri,Low
City_2,714,2,Sun,Low
City_2,710,4,Fri,Low
City_2,1803,17,Sat,High
City_2,1630,9,Tue,Medium
City_2,815,12,Mon,Medium
City_2,1172,18,Mon,High
City_2,192,8,Mon,High
City_2,1326,6,Tue,High
City_2,1978,17,Fri,Low
City_2,971,18,Wed,Medium
City_2,733,23,Mon,Medium
City_2,673,7,Tue,Low
City_2,969,9,Sun,Low
City_2,1403,8,Sun,Low
City_2,403,14,Mon,Medium
City_2,559,22,Sat,Medium
City_2,1487,13,Thu,Medium
City_2,1956,12,Sat,High
City_2,1064,21,Mon,Medium
City_2,505,22,Tue,Medium
City_2,1057,18,Mon,Low
City_2,1663,2,Fri,Medium
City_2,498,16,Thu,Medium
City_2,512,3,Mon,Medium
City_2,295,12,Thu,Medium
City_2,803,16,Wed,High
City_2,623,14,Sun,Medium
City_2,127,19,Sat,Low
City_2,865,5,Tue,Medium
City_2,1989,16,Fri,Low
City_2,1125,0,Sun,Low
City_2,423,18,Fri,Medium
City_2,1395,21,Sun,Medium
City_2,1652,2,Tue,High
City_2,450,8,Sun,Low
City_2,115,9,Mon,High
City_2,1369,16,Sun,Low
City_2,1778,19,Mon,High
City_2,590,19,Wed,Low
City_2,210,6,Mon,Medium
City_2,533,21,Sun,Medium
City_2,1522,15,Thu,High
City_2,968,2,Wed,Medium
City_2,967,2,Mon,Low
City_2,1305,11,Mon,Low
City_2,435,22,Mon,Low
City_2,1564,22,Tue,High
City_2,736,10,Thu,High
City_2,1102,21,Sat,Medium
City_2,792,22,Sat,Medium
City_2,543,4,Fri,High
City_2,1560,11,Tue,Medium
City_2,1374,2,Tue,Low
City_2,841,16,Mon,Medium
City_2,1369,14,Tue,High
City_2,299,19,Tue,Low
City_2,1842,5,Mon,High
City_2,1938,5,Fri,Medium
City_2,1373,2,Sat,Low
City_2,1087,5,Thu,Low
City_2,264,23,Sat,Low
City_2,1671,8,Wed,Low
City_2,1559,0,Mon,Medium
City_2,641,4,Wed,Low
City_2,1186,22,Wed,Low
City_2,674,15,Sat,Medium
City_2,712,0,Wed,Medium
City_2,1058,16,Sun,High
City_2,880,21,Sat,High
City_2,591,10,Mon,Medium
City_2,879,8,Tue,Medium
City_2,422,11,Thu,Medium
City_2,106,0,Wed,Medium
City_2,1027,21,Sun,Low
City_2,1927,21,Fri,Low
City_2,816,16,Sun,Medium
City_2,206,0,Sun,High
City_2,1753,15,Thu,High
City_2,1110,17,Sun,Low
City_2,944,15,Sat,Medium
City_2,502,2,Wed,Medium
City_2,716,20,Mon,Medium
City_2,436,0,Sun,Medium
City_2,990,14,Thu,High
City_2,143,15,Sat,High
City_2,1856,15,Sat,Low
City_2,1070,14,Fri,Low
City_2,1861,0,Sun,High
City_2,224,19,Sat,Medium
City_2,691,13,Thu,High
City_2,1242,13,Thu,Medium
City_2,1136,4,Thu,Medium
City_2,1174,12,Mon,Low
City_2,1951,12,Tue,Medium
City_2,1330,19,Thu,Medium
City_2,648,0,Tue,Low
City_2,899,9,Sat,Medium
City_2,1252,21,Mon,High
City_2,1030,12,Sat,Low
City_2,853,4,Mon,High
City_2,1820,2,Fri,Low
City_2,1882,12,Sun,Medium
City_2,1640,21,Sat,Medium
City_2,1471,13,Sun,Medium
City_2,1111,9,Wed,Medium
City_2,616,19,Sat,Low
City_2,598,18,Fri,High
City_2,764,19,Fri,Medium
City_2,1868,3,Fri,High
City_2,1926,22,Sun,Medium
City_2,663,13,Sat,Medium
City_2,122,2,Sun,High
City_2,1432,3,Mon,High
City_2,147,17,Fri,Medium
City_2,1154,5,Wed,High
City_2,1128,21,Mon,Medium
City_2,807,9,Wed,Medium
City_2,1658,10,Fri,Low
City_2,712,4,Sun,Medium
City_2,485,23,Wed,Low
City_2,1647,14,Tue,Low
City_2,457,23,Fri,Low
City_2,1850,1,Tue,Medium
City_2,1481,18,Wed,Medium
City_2,129,12,Sun,Medium
City_2,1737,21,Wed,Medium
City_2,1374,18,Wed,Medium
City_2,936,11,Mon,High
City_2,118,19,Fri,High
City_2,790,18,Fri,Medium
City_2,1113,20,Wed,Low
City_2,394,2,Mon,Medium
City_2,1685,20,Sat,High
City_2,768,4,Wed,Medium
City_2,1966,16,Mon,Low
City_2,607,1,Thu,Medium
City_2,844,8,Fri,Low
City_2,1030,13,Sun,Medium
City_2,1466,9,Sat,Medium
City_2,396,22,Wed,Medium
City_2,1754,12,Mon,Medium
City_2,1754,8,Sun,Medium
City_2,1387,6,Fri,Medium
City_2,1158,12,Sat,Medium
City_2,839,2,Thu,Medium
City_2,210,11,Sun,High
City_2,1166,10,Fri,Low
City_2,384,22,Thu,Low
City_2,1630,2,Mon,Medium
City_2,1745,2,Wed,Low
City_2,1194,18,Wed,Low
City_2,1743,20,Sat,Medium
City_2,181,14,Sun,Low
City_2,852,17,Tue,High
City_2,1024,14,Tue,Medium
City_2,652,10,Sun,Low
City_2,1846,0,Mon,Low
City_2,597,10,Thu,Low
City_2,687,3,Mon,Low
City_2,193,7,Thu,Medium
City_2,194,3,Wed,Low
City_2,1054,22,Sat,Low
City_2,1821,22,Mon,Medium
City_2,202,19,Thu,Low
City_2,1971,11,Fri,High
City_2,213,7,Thu,Medium
City_2,1144,2,Tue,Medium
City_2,1805,2,Mon,Medium
City_2,1041,8,Wed,Low
City_2,1311,21,Sun,Medium
City_2,1314,18,Mon,Medium
City_2,1547,14,Sat,Medium
City_2,1281,16,Sat,High
City_2,274,11,Tue,Low
City_2,440,8,Sat,Medium
City_2,1231,5,Mon,Medium
City_2,857,12,Sat,Low
City_2,204,7,Sun,Medium
City_2,741,20,Sun,Low
