client_id,Time_Studied_hr,Quiz_Score,Pages_Viewed,Interaction_Level,Passed
School_B,5.135159965304732,55,47,6,1
School_B,3.4394509040954815,87,30,8,1
School_B,1.0299281273156018,78,57,1,0
School_B,1.971225352523084,28,90,4,0
School_B,0.6595853885800125,47,19,2,1
School_B,2.7636508928063535,94,35,6,0
School_B,0.14166268666826598,16,82,7,1
School_B,3.3974435826319622,95,81,4,1
School_B,4.66769015996077,30,22,6,0
School_B,1.2333789387779506,5,80,7,0
School_B,2.8264551649756062,96,49,4,1
School_B,4.181978179930614,39,41,6,1
School_B,4.570146516572081,81,23,6,1
School_B,2.71297638137501,84,93,5,1
School_B,3.7300737389226746,95,59,4,0
School_B,2.4911072426416485,90,65,1,1
School_B,0.5377331771285769,13,37,9,1
School_B,4.561652176326132,38,19,9,1
School_B,1.9904570458530368,75,39,4,1
School_B,5.448096686957653,44,44,2,1
School_B,4.929235534456435,88,1,1,1
School_B,3.850786704928228,45,24,5,1
School_B,0.6533490227536505,35,67,2,1
School_B,0.4416136212943367,69,89,7,1
School_B,3.0988713347848744,57,61,8,0
School_B,2.191622749393969,34,48,5,0
School_B,3.9830354110577866,5,83,6,1
School_B,4.302360014791285,38,4,4,1
School_B,2.939538804252059,91,17,2,1
School_B,1.1902445225108345,99,84,6,1
School_B,2.4897452102731656,28,61,4,1
School_B,2.8645626466482317,73,24,1,0
School_B,1.9165623528709994,95,56,9,1
School_B,3.0427354453159925,14,31,8,0
School_B,3.7481314934214778,18,70,6,1
School_B,5.025708755966628,44,48,6,1
School_B,2.2699802840185317,25,87,1,0
School_B,1.3902928194739959,76,84,7,1
School_B,6.186261733137878,44,12,1,0
School_B,0.9940805653394786,31,30,4,0
School_B,2.2335388948324995,24,97,5,0
School_B,3.26182615947346,31,91,1,1
School_B,2.3791698813203137,14,33,2,1
School_B,2.424995169554423,47,81,2,0
School_B,-0.30501493270458013,3,81,1,1
School_B,3.0814073505433166,41,95,4,0
School_B,3.8796093847541675,39,94,6,1
School_B,4.191661663489092,76,26,1,1
School_B,2.805690388271811,55,58,1,1
School_B,2.3990760186763684,60,43,9,1
School_B,4.231977041071074,99,1,3,0
School_B,2.4967347848402013,69,89,7,0
School_B,5.369729193999739,60,79,9,1
School_B,2.1951384892488446,20,43,2,1
School_B,3.3215458458670675,12,91,6,0
School_B,4.867372712458916,51,10,6,1
School_B,3.304026604218689,8,98,5,1
School_B,4.130620331059175,67,4,9,0
School_B,4.44049569498508,84,59,9,0
School_B,0.6565824479662772,60,9,5,1
School_B,1.9815664778211293,31,83,8,1
School_B,2.3524714501026542,68,61,3,1
School_B,4.238445276913632,3,56,5,0
School_B,3.7120330445416174,94,38,1,1
School_B,4.902163289344024,47,74,2,0
School_B,1.0413509573346431,17,31,6,1
School_B,1.464304117771008,14,65,5,1
School_B,1.4823048880763363,15,55,9,0
School_B,3.551852177957514,16,26,6,0
School_B,2.7038255209631865,57,95,6,1
School_B,4.602157497320023,2,28,4,0
School_B,2.529021594841382,79,34,1,1
School_B,3.213039985448642,12,57,4,0
School_B,2.8966166432730014,79,42,7,1
School_B,3.1748113173842114,39,87,4,0
School_B,5.641838661688775,95,85,8,0
School_B,5.233183944701736,47,80,8,1
School_B,2.0448587477668987,18,86,6,1
School_B,3.986339114056806,43,22,7,0
School_B,4.571504272603482,44,16,2,1
School_B,2.126701117846821,37,24,6,1
School_B,6.4810022380763455,65,78,8,0
School_B,1.3633329765053208,72,62,8,1
School_B,1.337340245728257,29,81,7,0
School_B,2.86116766125599,58,99,6,0
School_B,4.007665647007275,64,26,2,1
School_B,5.646313414934763,74,44,8,0
School_B,0.9843800671441088,47,78,7,1
School_B,5.16185082966599,62,77,6,1
School_B,2.9074853414448487,17,77,4,1
School_B,4.059731119753134,47,60,9,1
School_B,2.851806307946895,8,26,4,1
School_B,1.1228855528592274,32,52,8,0
School_B,2.0426185504702286,32,5,3,0
School_B,2.239649023562468,97,2,1,1
School_B,-0.5974838784407766,28,36,1,1
School_B,4.490508516692944,6,13,6,1
School_B,0.994643605187532,84,84,2,1
School_B,2.9824194995808075,52,62,1,1
School_B,2.4317080907110156,24,4,9,1
School_B,3.133508574372758,66,94,4,1
School_B,4.9345980648560746,14,28,3,0
School_B,4.407516801064061,96,42,1,0
School_B,3.5569909106744264,65,83,9,0
School_B,2.4439149550612735,80,2,7,0
School_B,4.4395956193774,95,10,9,1
School_B,1.6831849687788376,56,96,9,1
School_B,4.160110819062922,66,30,4,1
School_B,4.006376714156886,51,39,5,1
School_B,4.296206727968772,24,4,5,1
School_B,6.166858528200825,81,34,9,1
School_B,2.9088012773574645,74,27,4,1
School_B,3.575232707779482,19,15,8,1
School_B,1.6930987725544808,91,44,9,1
School_B,5.597628087454944,50,22,3,0
School_B,1.1728360590647395,59,59,7,1
School_B,2.8073809658049336,38,25,9,1
School_B,0.2592302632707342,93,60,4,0
School_B,2.6392903430544306,70,91,7,1
School_B,1.8659813866723614,92,91,8,1
School_B,0.7223151529681999,30,17,8,1
School_B,1.981005936865436,43,98,7,0
School_B,4.484708890399256,11,10,6,0
School_B,2.361466553392247,99,40,4,1
School_B,5.232349076246697,95,20,7,1
School_B,4.2655790504021684,4,76,8,0
School_B,0.9700462511949945,14,88,8,1
School_B,2.876459693726758,5,45,9,1
School_B,3.477668334738956,15,55,7,1
School_B,0.6526517884579075,83,26,5,1
School_B,3.8641745194835213,26,35,7,0
School_B,4.495902134486538,7,72,4,1
School_B,-0.15097502918968342,37,92,7,1
School_B,-0.3865254246079717,34,73,3,1
School_B,2.944832930523787,95,77,8,0
School_B,1.6428680740427297,17,94,9,1
School_B,4.335006830151581,84,45,6,1
School_B,3.23812480169446,48,84,2,1
School_B,5.937135345367055,17,47,1,0
School_B,3.717197996593132,91,85,5,1
School_B,3.0751727052897673,36,28,7,0
School_B,3.030857253139473,36,14,4,1
School_B,4.604699113158388,56,4,6,1
School_B,1.6696290637475208,94,89,1,0
School_B,2.7477869778820296,62,91,8,1
School_B,3.367090101226891,49,49,3,1
School_B,-0.35102159481012274,4,57,4,0
School_B,3.6000036243604887,9,10,1,1
School_B,3.5918875692142676,66,97,3,1
School_B,1.2814982231882528,26,68,3,0
School_B,2.925775810400041,66,89,8,1
School_B,1.6137225169255347,91,11,3,0
School_B,1.493459193502928,19,5,9,1
School_B,3.604040972229658,14,97,8,0
School_B,3.138437202758644,73,67,5,0
School_B,3.8264653204423937,35,23,7,1
School_B,4.232292177578435,53,65,3,1
School_B,3.2404912716823704,35,32,7,1
School_B,4.1632040791908675,45,87,3,1
School_B,3.3225213407436005,80,51,4,0
School_B,0.12298607278487506,35,39,4,1
School_B,-0.8087839116667959,46,6,3,1
School_B,-0.5073935448776306,36,50,5,0
School_B,0.6818626982060847,45,71,3,0
School_B,3.286826544712467,4,6,6,0
School_B,2.719419025906302,64,70,2,1
School_B,0.9356010425612018,15,75,6,0
School_B,3.6995299785490134,57,63,2,0
School_B,4.398693485205506,32,62,7,0
School_B,-0.11489080513260719,63,70,2,1
School_B,4.0495006396774995,80,52,3,1
School_B,4.153095453902534,80,7,8,1
School_B,4.613484968776712,60,91,1,0
School_B,4.9379693578664,52,19,9,1
School_B,-0.44560960092844715,37,32,7,1
School_B,3.348023462832389,17,83,4,1
School_B,0.6307480309313149,98,32,6,1
School_B,5.692097413322359,21,48,3,1
School_B,1.6361833291102954,1,78,7,1
School_B,3.1256812566089196,82,14,4,0
School_B,4.311248800955447,58,93,1,0
School_B,3.6106419749494583,92,85,5,1
School_B,3.0782370382970208,81,2,6,1
School_B,1.9730849630185607,42,20,9,1
School_B,3.6714665896150716,22,61,6,1
School_B,-1.9021621678138896,12,2,3,1
School_B,4.608323089411023,40,10,3,0
School_B,2.3852749569358047,83,47,7,1
School_B,3.5967050846487645,73,37,3,1
School_B,1.7639995229810612,28,20,2,1
School_B,2.900004729480273,12,39,7,1
School_B,4.846450981106486,90,43,3,1
School_B,4.520019607637988,33,19,6,1
School_B,4.403347726261809,40,49,6,1
School_B,1.9630008411958775,42,10,5,1
School_B,5.6877033202933625,51,33,9,0
School_B,3.769393372874629,47,31,2,0
School_B,3.9625172549198058,14,38,5,0
School_B,4.7979077408753525,46,56,9,1
School_B,1.8621390842262577,75,28,1,1
School_B,2.970509094461162,66,33,2,1
School_B,3.621311853348135,34,98,6,1
School_B,2.5830290960013893,86,12,3,0
School_B,5.502519114498952,12,84,7,0
School_B,6.8207842616595045,75,80,1,1
School_B,3.3012554960644245,75,90,3,1
School_B,2.2139346415257126,9,34,3,1
School_B,4.290901686840012,55,51,8,0
School_B,5.566452843227794,12,34,4,1
School_B,0.34299291401391274,98,37,4,1
School_B,1.905955411097195,44,5,3,1
School_B,3.246290386982129,18,15,9,1
School_B,3.13127072558763,89,2,1,1
School_B,0.906875106825968,93,37,4,1
School_B,2.7078323814935863,58,81,7,0
School_B,5.725283486861793,14,75,6,0
School_B,5.414051461376066,40,73,8,1
School_B,1.593705663002782,45,4,9,1
School_B,1.6600460855293626,45,14,3,1
School_B,4.3042468131399625,90,81,3,1
School_B,2.122076846466359,23,65,3,0
School_B,2.505513724000294,25,39,4,1
School_B,3.7873598662499215,25,75,3,0
School_B,2.3532312597121283,7,91,2,1
School_B,3.0628655020008115,68,10,4,1
School_B,3.2363703256375214,6,97,8,1
School_B,4.834068906418764,83,19,3,1
School_B,1.734468212276095,6,17,7,0
School_B,2.7832061161851844,71,4,8,1
School_B,-0.16051815256238555,68,58,6,1
School_B,1.257179754975406,39,89,8,1
School_B,3.560100114135025,27,4,2,1
School_B,3.900758330916458,9,52,8,0
School_B,1.3082044776444688,21,80,5,0
School_B,3.7894428815799728,33,48,1,1
School_B,3.2832941311383887,97,77,5,1
School_B,6.493771396757548,93,95,2,0
School_B,2.9050499390739963,74,12,1,1
School_B,2.204642808411832,46,83,2,1
School_B,3.535153185509223,35,85,7,0
School_B,3.987225574775127,61,7,6,0
School_B,0.497793191689218,22,86,4,1
School_B,5.096839757456491,20,82,6,0
School_B,2.8312303501668783,42,78,2,1
School_B,2.872603624217164,94,49,2,1
School_B,4.641429376889263,84,90,9,1
School_B,6.202585501980631,93,53,8,1
School_B,2.260607881580813,49,75,8,1
School_B,0.27377002471444634,68,1,3,1
School_B,3.9076072440160283,43,40,4,0
School_B,3.769845091264915,59,55,8,1
School_B,2.2602545248667205,16,50,3,1
School_B,3.0761550069540355,14,39,3,1
School_B,3.3157052435409686,55,25,8,0
School_B,2.1354620097904977,51,7,9,1
School_B,2.556832237920172,8,9,5,1
School_B,2.738151318810986,62,82,7,1
School_B,1.8524071528947892,37,7,8,1
School_B,5.524559115614236,58,1,5,1
School_B,5.101103022335186,70,2,7,1
School_B,4.833518326375226,61,80,6,0
School_B,3.0730770283361095,70,57,8,1
School_B,3.5334468608710123,64,16,2,1
School_B,1.2933963206977173,73,98,2,0
School_B,7.24658149695413,85,26,5,0
School_B,4.982935150552047,2,83,6,0
School_B,2.8646545405282797,70,9,2,1
School_B,3.9653412196488484,66,42,1,0
School_B,2.550403824458005,36,85,8,0
School_B,1.4939550578048024,57,34,7,1
School_B,3.6829017358787866,3,96,5,1
School_B,4.286515140944427,33,13,2,0
School_B,3.639535290590071,46,69,6,1
School_B,5.399900773438442,46,4,7,1
School_B,1.381906608458861,80,74,6,1
School_B,2.4221571648628597,47,48,9,1
School_B,4.111757507202331,86,63,4,1
School_B,2.7732408230872263,39,83,7,1
School_B,4.90172427228174,27,15,3,1
School_B,3.6570146890746,45,24,2,1
School_B,6.429208009338191,44,95,5,1
School_B,2.5840545630797114,34,22,4,0
School_B,6.455352768793979,90,27,4,0
School_B,3.6352201783632707,83,5,5,1
School_B,3.181940981661514,14,17,8,1
School_B,2.317299015631531,90,22,9,0
School_B,4.3257071953394615,2,52,2,1
School_B,3.6536445731919795,87,21,3,1
School_B,2.3566406263239705,27,8,1,1
School_B,2.724687250196322,98,41,6,1
School_B,2.5574811799267754,94,65,9,0
School_B,4.787636795171207,15,21,1,1
School_B,7.9421531823038585,22,89,6,0
School_B,5.261000129279655,35,35,1,1
School_B,1.653860008651789,57,52,8,0
School_B,-0.39390433050637075,61,20,1,0
School_B,0.21827825964123893,34,28,1,1
School_B,3.3081037629510393,48,58,9,0
School_B,1.5822825820007007,20,96,9,1
School_B,2.085473190185087,65,35,1,1
School_B,1.2556213270530074,23,95,7,1
School_B,2.599738741001461,55,63,3,0
School_B,2.9892999023747104,82,72,9,0
School_B,3.860209092371546,91,97,6,0
School_B,2.257662139599119,60,5,8,1
School_B,1.8990202529665428,36,15,1,0
School_B,3.1383720897911207,28,3,8,0
School_B,1.743631595513237,18,13,9,0
School_B,5.485352669217925,82,96,5,1
School_B,4.196209417674945,64,49,4,1
School_B,2.0651538810647994,27,50,3,1
School_B,4.91626246875925,5,68,7,1
School_B,2.514514715114828,91,40,2,0
School_B,1.766708121646971,57,34,9,1
School_B,3.339041133578342,89,77,4,0
School_B,4.755834927645009,15,92,7,0
School_B,3.3424650429728238,80,26,9,1
School_B,2.323766074144373,79,21,3,1
School_B,1.7892182220874293,82,6,7,1
School_B,4.429129817515372,31,59,7,1
School_B,3.4858178706098064,44,55,1,1
School_B,1.262223373479043,11,15,8,1
School_B,3.773094223646008,19,89,8,1
School_B,3.5025981054873987,56,93,8,1
School_B,5.484923875000654,42,86,2,0
School_B,3.4317810951744994,71,85,8,0
School_B,4.388820366540723,58,92,2,1
School_B,2.2628195586739945,93,55,5,1
School_B,1.962087707067746,61,98,2,1
School_B,2.4577970925195283,97,30,9,1
School_B,1.6458084022030348,24,30,7,0
School_B,3.2178098572507796,72,36,3,1
School_B,2.895535908702776,75,74,4,0
School_B,3.677733281676664,40,69,9,1
School_B,2.2768467284524485,11,28,5,0
School_B,5.181005523709138,26,14,8,0
School_B,2.972940450965746,23,2,4,1
School_B,1.2185931457685393,21,72,1,0
School_B,4.051151250674428,63,76,4,1
School_B,2.251081881958876,87,84,2,1
School_B,0.6189518229055189,85,62,3,0
School_B,4.329643077255347,92,64,3,1
School_B,3.0439572809570707,27,45,1,0
School_B,1.0132686722462867,76,86,9,0
School_B,3.2450475111757577,12,6,3,1
School_B,1.8249567571706404,63,85,7,0
School_B,2.6832595349433888,54,60,9,1
School_B,3.076575245925856,23,51,1,1
School_B,5.236827266790076,82,62,7,1
School_B,2.2834600073158975,10,43,6,1
School_B,6.005955380348903,7,23,9,1
School_B,2.732222376712116,75,96,2,1
School_B,4.370345924211279,3,61,4,1
School_B,4.159347519671405,96,30,4,1
School_B,2.570613915392107,3,18,8,1
School_B,1.9992179862242236,97,73,1,1
School_B,2.6417993053823268,78,88,9,1
School_B,2.693457343736077,2,86,8,1
School_B,4.757448006026716,87,56,6,1
School_B,1.563441340823933,78,95,8,1
School_B,3.2520342714410804,73,72,3,1
School_B,4.405384692198863,53,73,4,0
School_B,4.829723716740458,17,83,1,1
School_B,1.6851642043130717,26,47,2,1
School_B,2.1126750220388626,90,35,9,1
School_B,1.0627159925745406,70,70,5,1
School_B,3.4797841862004533,20,78,8,1
School_B,3.5533102341112404,66,79,5,0
School_B,3.7391863925808506,77,56,7,0
School_B,5.226757995391601,70,96,4,1
School_B,3.851219378738902,48,3,7,1
School_B,3.4831372692974805,71,33,4,0
School_B,2.030032618140721,10,8,4,1
School_B,3.0570064686303815,85,70,7,1
School_B,4.325342159177072,3,73,6,1
School_B,2.5116244465425117,0,53,5,1
School_B,3.077768923162843,6,86,7,1
School_B,3.1153221102158692,65,53,3,1
School_B,1.1747414207898204,24,33,7,0
School_B,2.2555793030211713,20,59,8,0
School_B,2.708375866168023,62,54,2,0
School_B,2.191255095313622,1,72,6,1
School_B,2.767046359948337,50,2,5,0
School_B,3.610995216206986,84,13,8,0
School_B,4.55070273208006,29,24,6,1
School_B,5.920508271717101,54,49,4,1
School_B,3.5488751677924535,47,74,2,0
School_B,1.7434853523849192,89,26,8,1
School_B,3.2732598986562977,97,35,8,1
School_B,2.2982595701441086,74,52,4,1
School_B,4.044253916670009,9,54,2,1
School_B,2.4108689266372236,36,96,1,1
School_B,4.732312986461718,56,61,5,1
School_B,-0.024365711253788724,22,86,6,1
School_B,3.5764716710252986,44,36,1,0
School_B,4.4664071553068485,18,58,9,1
School_B,2.0768436437780076,5,85,1,1
School_B,3.8535961107341734,50,5,6,1
School_B,1.6693736981822145,6,64,9,0
School_B,3.313612127351591,66,44,9,1
School_B,4.250345765495576,92,43,6,0
School_B,1.5224695868205484,17,11,3,1
School_B,2.863798121972446,24,22,7,0
School_B,3.4276909438450796,67,96,8,0
School_B,3.3352630117977426,2,81,1,1
School_B,3.243765881788674,36,12,3,0
School_B,0.38628518869965767,65,16,2,1
School_B,3.223604569773843,9,16,1,0
School_B,1.502345805372977,60,48,2,1
School_B,5.620670563395926,51,95,7,1
School_B,3.240607480603424,86,32,2,0
School_B,3.4540969307658984,19,24,3,1
School_B,3.758335909048682,29,38,1,1
School_B,2.2307782181703484,64,44,9,1
School_B,3.9433242462923848,25,62,6,0
School_B,2.1784680156546425,88,25,9,0
School_B,2.512832760912394,26,11,6,1
School_B,4.201848787635317,92,72,8,1
School_B,1.920394134303338,58,10,1,0
School_B,2.2987534718848828,94,84,1,0
School_B,1.153762190898711,95,25,9,1
School_B,2.447537034141483,67,25,7,1
School_B,5.006470220917011,40,87,8,1
School_B,5.923228453710828,28,56,5,1
School_B,2.9352498408870824,58,51,8,1
School_B,3.215033589056446,11,28,7,0
School_B,2.6697237371887232,74,79,3,1
School_B,1.3325312669956484,4,59,7,1
School_B,1.8873873610476002,4,58,6,1
School_B,2.8155683247675696,88,19,1,1
School_B,1.0314044145830539,80,57,6,1
School_B,2.567641266169133,3,97,2,0
School_B,3.8075209127776954,81,9,5,1
School_B,0.6245121799753668,88,66,1,1
School_B,2.4278000319811586,52,42,5,0
School_B,4.559671295087466,34,99,9,0
School_B,1.929589823754482,48,87,1,1
School_B,3.7878390836654083,39,19,5,0
School_B,5.132022271728135,40,22,9,0
School_B,2.9418267212911418,30,32,9,1
School_B,4.712571531547046,95,8,8,1
School_B,2.7588722397072036,4,94,6,1
School_B,2.650036055364912,47,46,1,1
School_B,3.780345426323637,6,16,3,1
School_B,3.7732068465182502,98,95,6,1
School_B,0.6996965718342025,86,4,2,1
School_B,5.560274371861061,22,56,5,1
School_B,4.421354640477031,35,90,9,1
School_B,0.9061431243488074,3,28,6,1
School_B,1.823584827614992,9,25,9,1
School_B,3.0110627875344984,60,84,1,1
School_B,3.594226298960119,3,18,2,1
School_B,3.5087284479756295,47,63,7,0
School_B,3.0676691609248676,98,43,9,1
School_B,5.051793115140303,49,71,6,1
School_B,3.834400960702814,87,36,2,1
School_B,3.784782545130988,66,46,5,1
School_B,3.270471663593071,90,44,4,1
School_B,3.1585703484331393,13,78,3,1
School_B,4.486861167160515,64,27,8,0
School_B,4.898891706027892,52,5,6,1
School_B,5.0313045577277,50,3,1,0
School_B,3.950808666425495,12,8,8,1
School_B,3.2272809217615066,60,79,5,1
School_B,1.9272775894039593,35,94,3,1
School_B,4.194443450766787,46,43,6,1
School_B,2.3108346331631564,2,4,3,1
School_B,3.718985846833096,30,83,5,1
School_B,4.072341574434338,58,92,9,0
School_B,2.9766058210425705,52,10,1,1
School_B,5.695146616417275,91,46,7,0
School_B,2.9499384713313805,1,58,5,1
School_B,1.225932874233612,56,77,7,1
School_B,2.6892097646999678,14,60,3,1
School_B,3.714642792342715,64,53,4,1
School_B,2.254239450716509,84,36,1,1
School_B,6.100628053703344,50,46,4,1
School_B,2.0032228580513625,88,26,1,1
School_B,1.5936504218044139,96,83,4,0
School_B,5.382551778845764,19,65,6,1
School_B,3.100199605749437,66,22,9,0
School_B,3.957883503550711,75,1,6,0
School_B,1.8700635750487316,13,94,4,1
School_B,1.9420719250041658,92,28,8,1
School_B,2.708201404614721,62,23,4,1
School_B,4.771638978896207,33,95,7,1
School_B,3.875803988993552,89,81,6,1
School_B,4.125044928892109,89,60,6,1
School_B,4.601287812212145,18,95,5,1
School_B,0.6138715757845805,75,31,7,1
School_B,2.361141745057275,69,58,3,0
School_B,3.8818342306850893,43,70,2,0
School_B,3.867091920707364,86,8,2,0
School_B,4.373851567678729,76,39,1,0
School_B,5.762814540534656,79,75,9,1
School_B,0.9011163045516097,36,76,3,1
School_B,4.063174569987364,91,81,5,1
School_B,3.4725307078163383,97,85,5,1
School_B,0.9872779813064869,26,63,7,1
School_B,4.7960692057388385,80,14,6,1
School_B,4.284952967791952,37,90,2,0
School_B,4.689644804717031,75,4,9,1
School_B,3.8478925196717366,93,26,9,1
School_B,1.8598667020586066,50,57,9,1
School_B,4.858993636640989,71,67,3,1
School_B,3.0409938971624118,79,36,4,1
School_B,3.3292869973588366,48,84,6,1
School_B,3.226597257630888,68,53,2,1
School_B,4.232904715374187,44,57,2,1
School_B,2.0901349036763195,25,92,3,0
School_B,4.016620633772328,82,44,3,0
School_B,0.7763345771652812,57,72,8,1
School_B,3.0711096266690068,85,13,7,0
School_B,2.3578666974229288,77,52,3,1
School_B,0.8563102959779902,34,50,8,1
School_B,2.907446985672681,14,60,5,1
School_B,2.2487812535665115,1,33,9,1
School_B,2.798050252038449,42,68,1,1
School_B,3.3715743701416203,35,98,3,1
School_B,0.610814134159575,83,63,2,1
School_B,2.846977428338239,97,80,6,0
School_B,3.3500767583941227,14,89,5,1
School_B,3.793479033031071,37,63,7,1
School_B,5.354979145976532,45,12,9,0
School_B,6.71347547345424,19,98,7,1
School_B,3.791871066405303,50,2,1,0
School_B,4.830085069485642,7,31,7,0
School_B,4.456093733329584,91,80,2,0
School_B,4.870392859889918,92,16,6,1
School_B,3.7123778541200325,84,90,7,0
School_B,3.0804941309704343,21,30,1,1
School_B,0.21228614273015545,5,54,8,1
School_B,3.5156099494049218,35,63,3,0
School_B,2.1143558636221833,5,21,9,0
School_B,2.612211692710389,42,72,3,1
School_B,3.620461137569883,69,64,4,0
School_B,3.8607882676986396,2,89,1,1
School_B,3.397539631580475,24,28,8,0
School_B,1.1582908144614485,12,44,9,1
School_B,3.6227465865748725,48,64,8,0
School_B,3.6259707936617307,73,52,5,0
School_B,3.676889326748092,41,51,2,1
School_B,4.736428942171562,65,41,4,1
School_B,2.372258341498739,61,98,4,1
School_B,2.433241627796077,5,65,5,1
School_B,5.022691416409311,33,45,5,1
School_B,4.132621525070643,61,15,3,1
School_B,4.427261589859807,98,75,1,0
School_B,3.3676851452515475,16,18,9,1
School_B,4.260423915172634,28,60,4,1
School_B,5.697957196152015,52,7,7,1
School_B,3.6906200753738134,14,98,2,1
School_B,3.112584920307327,47,68,1,1
School_B,3.7011092850241014,97,80,4,0
School_B,3.2296597485304765,50,86,2,1
School_B,4.516695753470085,12,74,4,1
School_B,3.7234949547341727,65,15,4,1
School_B,1.7106280146183788,70,80,1,1
School_B,2.5728907624999264,2,89,5,0
School_B,4.092532865559141,10,70,9,0
School_B,4.518818861295533,26,32,1,1
School_B,4.532630168673261,93,89,6,1
School_B,3.748246592026244,35,50,3,0
School_B,2.6198946548269264,30,59,1,1
School_B,1.9125614119555276,93,14,9,0
School_B,5.705001664434071,85,16,2,0
School_B,3.464928864472174,22,28,1,1
School_B,3.0123662197801453,0,27,9,0
School_B,2.063169883328946,99,81,9,1
School_B,2.782730647540774,58,55,8,1
School_B,6.4290432688123005,2,40,4,1
School_B,2.473833638137629,69,66,5,1
School_B,2.8831429595748785,97,55,5,0
School_B,2.75286383422695,88,98,3,1
School_B,4.378523280419111,4,79,2,0
School_B,4.9550614037477985,4,63,6,0
School_B,2.771884119057029,85,13,9,1
School_B,4.098866788643631,57,89,4,1
School_B,3.436888964256246,71,71,3,1
School_B,3.6988894191810333,29,37,2,0
School_B,2.1122874931747733,91,11,7,1
School_B,5.237442079669249,81,97,2,0
School_B,4.138566924977328,45,44,9,1
School_B,3.5333695331555486,21,69,1,1
School_B,3.276940959115754,54,90,2,1
School_B,3.6025218737339757,41,81,5,1
School_B,3.3946827212152746,43,89,7,0
School_B,1.5822740212821196,38,78,4,1
School_B,2.411394620775238,18,86,5,1
School_B,4.46542921890827,96,34,7,1
School_B,1.9161935914210695,4,43,5,1
School_B,5.056398359040849,25,66,4,1
School_B,3.6801676800798426,2,79,6,1
School_B,0.5376295537376707,9,56,2,1
School_B,2.3904919039497963,99,55,6,1
School_B,4.877163286855641,96,2,5,1
School_B,3.6512692158582176,64,86,1,1
School_B,4.022891607004873,93,43,3,1
School_B,3.045921697197526,98,11,4,1
School_B,3.4396016171850365,28,84,4,1
School_B,3.337887815202557,42,52,5,0
School_B,1.7234359827832288,0,99,2,1
School_B,4.924079260960784,58,6,8,0
School_B,1.0792740539271368,28,41,8,0
School_B,1.908060038487939,31,5,5,1
School_B,4.259385098416674,85,6,4,1
School_B,1.3860956970937253,18,8,2,0
School_B,4.409402062078863,37,2,7,1
School_B,4.016107430605045,58,75,5,0
School_B,2.5497112740602472,56,81,4,1
School_B,2.618688408865947,86,27,2,1
School_B,6.619552981502208,44,78,4,1
School_B,1.0137990634543166,86,36,1,0
School_B,1.745198136045796,75,47,6,1
School_B,2.4252887519649002,13,22,7,1
School_B,3.8392072348462962,76,6,4,0
School_B,1.4604087854976964,1,75,8,1
School_B,3.2268400345130406,46,88,3,0
School_B,0.781682279761124,41,51,3,1
School_B,1.9503552994975837,97,49,7,1
School_B,1.4023323033425916,34,29,2,1
School_B,2.750842208764154,71,1,3,1
School_B,2.903796026898355,70,98,9,0
School_B,3.1176560878659165,55,15,7,0
School_B,1.7651042772102672,15,46,5,1
School_B,3.5830129502653834,33,99,1,1
School_B,3.635973338642447,64,1,3,1
School_B,2.475463631629217,49,91,1,1
School_B,1.6437047889021372,10,3,8,1
School_B,4.387908246008903,71,47,3,1
School_B,1.3579060615320788,14,53,5,1
School_B,3.800205438204043,29,14,9,1
School_B,1.433256364213765,78,59,4,1
School_B,4.114726812528224,1,81,7,1
School_B,4.481072942262645,42,9,3,1
School_B,2.675170498732092,66,30,4,0
School_B,1.7284726983806167,6,51,3,0
School_B,3.003288858340465,61,31,7,0
School_B,4.207707540943975,71,55,8,1
School_B,4.574673708564383,12,76,9,1
School_B,1.829200862725659,47,77,3,0
School_B,3.996209564060443,30,64,4,0
School_B,3.3775256073125624,39,90,6,1
School_B,2.2938549620453816,62,38,8,1
School_B,2.4409242124830075,24,59,9,0
School_B,1.6128561195458175,46,96,8,1
School_B,3.6143653339713167,43,99,4,0
School_C,3.497730732320847,46,94,3,0
School_C,1.385541103175637,12,11,2,1
School_C,1.2997287451553436,22,70,2,1
School_C,2.102793911897109,46,97,5,0
School_C,1.9322491823480457,88,24,7,0
School_C,1.4857792276695232,2,6,3,0
School_C,3.5088966745910426,70,65,5,0
School_C,4.174589793966461,64,12,3,1
School_C,1.7710544063787415,66,14,2,1
School_C,1.9809500213114684,9,8,6,1
School_C,1.6186946527625807,39,23,2,1
School_C,4.857639248236095,55,43,4,1
School_C,3.5812171768881527,31,65,6,1
School_C,2.1703634409202075,28,8,9,1
School_C,5.264401132974583,90,26,4,1
School_C,2.9241660229092723,6,57,6,0
School_C,1.9242464297197228,51,18,8,0
School_C,5.655019516317139,14,8,9,0
School_C,3.643882020803643,84,65,2,1
School_C,5.152731310025504,32,57,7,1
School_C,3.001147097672492,59,49,1,0
School_C,3.0289382263534588,99,21,6,1
School_C,3.8432903611650353,30,10,9,0
School_C,3.9348527404143723,3,15,5,1
School_C,1.51193462114081,6,11,2,0
School_C,4.856206528246419,93,91,9,1
School_C,0.7653132805419056,92,63,7,1
School_C,4.796930276810015,59,64,6,1
School_C,1.249020498718102,55,94,3,1
School_C,4.48848741619771,4,67,3,1
School_C,1.766601517157202,94,81,7,0
School_C,4.225113183600257,69,94,4,0
School_C,5.50361914533702,35,2,8,1
